CustomerID,Name,Age,Gender,City,JoinDate,Salary,PurchaseAmount
374,Rahul Singh,34,Male,Delhi,2022-07-06,45433.7,1406.32
375,Tara Khan,38,Male,Pune,2022-06-25,54230.97,1059.84
376,Aditya Gupta,42,Female,Pune,2022-08-15,65208.84,2583.19
377,Vihaan Patel,18,Male,Mumbai,2023-04-04,54589.46,2204.3
378,Diya Patel,33,Female,Pune,2024-04-02,59687.0,1606.22
379,Rahul Iyer,42,Female,Chennai,2024-05-19,54589.46,25258.12
380,Aditya Iyer,54,Female,Chennai,2022-03-04,56123.95,7002.73
381,Arjun Singh,21,Female,Mumbai,2024-05-12,61930.8,3468.27
382,Rahul Reddy,49,Female,Pune,2024-06-04,20492.41,1185.43
383,Diya Reddy,60,Female,Bangalore,2023-07-02,43842.54,3112.47
384,Ananya Das,62,Male,Pune,2023-07-10,72936.7,111.05
385,Ishaan Singh,60,Female,Mumbai,2023-03-07,37844.02,420.27
386,Kabir Sharma,38,Female,Delhi,2022-01-04,44204.21,5898.67
387,Kabir Nair,21,Female,Bangalore,2023-12-08,33363.57,481.98
388,Rahul Singh,43,Male,Bangalore,2024-04-14,61365.33,3458.79
389,Simran Das,49,Male,Hyderabad,2022-08-21,33020.46,3875.2
390,Neha Sharma,33,Female,Mumbai,2022-05-17,54589.46,3098.77
391,Aarav Patel,22,Male,Hyderabad,2024-07-05,77557.37,3617.77
392,Vivaan Verma,41,Male,Hyderabad,2023-04-16,52795.58,185.8
393,Diya Gupta,49,Male,Mumbai,2024-04-14,63977.69,1977.37
394,Kabir Singh,60,Female,Pune,2024-04-05,79413.1,1828.06
395,Sara Patel,62,Female,Pune,2022-05-11,57543.97,6471.65
396,Rahul Nair,20,Female,Mumbai,2023-03-08,88993.81,2632.5
397,Ananya Reddy,47,Female,Delhi,2023-04-08,59788.92,1273.34
398,Arjun Singh,44,Female,Mumbai,2022-11-07,17210.37,6263.45
399,Priya Patel,32,Male,Hyderabad,2024-07-01,59634.38,725.42
400,Arjun Iyer,48,Male,Chennai,2023-05-14,49804.95,428.99
401,Nikhil Sharma,33,Female,Delhi,2022-11-11,58488.69,333.27
402,Neha Reddy,39,Male,Mumbai,2023-11-01,67846.67,1254.88
403,Simran Verma,37,Female,Mumbai,2023-01-20,75122.05,2269.35
404,Kavya Das,55,Female,Mumbai,2024-02-08,43659.1,787.72
405,Simran Nair,50,Female,Chennai,2024-05-27,74713.66,1364.86
406,Aditya Sharma,41,Male,Bangalore,2022-11-03,58421.94,1378.64
407,Aditya Reddy,19,Male,Delhi,2022-08-04,89237.46,2175.26
408,Tara Khan,49,Male,Mumbai,2023-04-25,60745.05,2551.45
409,Diya Singh,41,Female,Mumbai,2023-05-09,51096.34,3106.05
410,Tara Reddy,45,Male,Pune,2023-10-19,39625.01,5975.68
411,Zara Iyer,59,Male,Mumbai,2023-08-13,84034.41,3163.53
412,Ananya Gupta,51,Female,Delhi,2022-01-27,71796.03,5820.49
413,Ananya Khan,40,Male,Mumbai,2022-07-01,57002.16,6230.33
414,Ananya Nair,41,Female,Pune,2022-03-07,81428.43,2358.56
415,Sara Sharma,41,Female,Chennai,2022-05-15,77538.72,547.18
416,Ishaan Gupta,22,Male,Mumbai,2023-07-26,84957.48,3854.95
417,Ananya Sharma,42,Female,Chennai,2022-08-06,48245.47,3109.79
418,Vivaan Patel,18,Male,Mumbai,2022-01-20,64347.79,4547.86
419,Vivaan Sharma,57,Female,Delhi,2023-03-02,47053.34,76.03
420,Kavya Singh,31,Male,Bangalore,2023-11-23,39985.99,662.1
421,Rahul Gupta,31,Female,Hyderabad,2023-10-01,33935.43,2394.88
422,Tara Nair,42,Female,Delhi,2024-03-31,69321.02,3020.7
423,Meera Verma,35,Male,Mumbai,2023-06-23,49998.11,474.29
424,Arjun Singh,31,Male,Chennai,2023-02-06,36517.61,444.53
425,Aditya Iyer,23,Male,Mumbai,2023-07-02,103072.84,510.92
426,Rohan Iyer,28,Female,Bangalore,2023-06-06,61176.2,2118.27
427,Kabir Gupta,26,Male,Mumbai,2022-11-19,75267.07,389.59
428,Sara Verma,38,Female,Mumbai,2023-04-14,57027.45,1427.74
429,Diya Reddy,31,Male,Delhi,2023-05-19,92842.64,2061.92
430,Rohan Iyer,19,Female,Bangalore,2022-04-27,67122.06,3065.54
431,Rahul Singh,56,Female,Chennai,2024-04-22,43480.78,3035.43
432,Simran Verma,48,Male,Delhi,2024-09-04,36042.14,1835.54
433,Ananya Khan,60,Female,Pune,2022-06-25,37703.32,3957.81
434,Ananya Iyer,56,Female,Bangalore,2022-01-21,91250.27,797.75
435,Simran Khan,54,Male,Mumbai,2022-01-29,50066.73,15.85
436,Ishaan Iyer,58,Male,Bangalore,2024-06-13,69666.78,14281.86
437,Zara Das,48,Female,Pune,2023-06-05,55175.6,7116.67
438,Ananya Gupta,48,Female,Chennai,2023-11-14,33170.37,523.76
439,Diya Gupta,21,Female,Bangalore,2023-02-18,74243.37,7121.52
440,Nikhil Reddy,41,Male,Delhi,2023-01-31,27137.31,872.96
441,Aarav Reddy,44,Female,Mumbai,2023-10-07,44886.02,1861.67
442,Sara Das,50,Female,Mumbai,2022-08-23,61237.03,87.43
443,Aditya Sharma,30,Female,Pune,2022-03-12,81038.11,393.29
444,Neha Iyer,42,Male,Delhi,2022-01-14,49936.36,627.94
445,Ishaan Iyer,41,Female,Pune,2022-05-28,71478.84,12352.97
446,Zara Iyer,42,Female,Chennai,2023-09-26,26453.22,3481.34
447,Zara Nair,41,Female,Hyderabad,2023-07-03,85333.57,2118.27
448,Tara Khan,61,Male,Mumbai,2023-10-16,24437.08,8930.93
449,Diya Nair,21,Male,Mumbai,2024-05-30,43685.11,990.23
450,Neha Khan,26,Male,Delhi,2022-01-13,58286.45,6555.16
451,Rohan Gupta,25,Female,Hyderabad,2023-12-28,53484.23,1446.95
452,Zara Khan,38,Male,Mumbai,2024-03-30,86519.99,1749.72
453,Ananya Verma,27,Male,Mumbai,2022-09-01,46872.1,152.7
454,Arjun Reddy,39,Female,Mumbai,2024-02-24,29504.16,786.99
455,Arjun Reddy,45,Female,Chennai,2022-10-01,62294.61,497.33
456,Diya Singh,19,Female,Mumbai,2024-06-02,43477.1,5462.61
457,Nikhil Singh,54,Male,Mumbai,2023-04-07,42735.15,646.91
458,Vihaan Sharma,53,Female,Mumbai,2023-08-24,21712.89,6777.53
459,Sara Patel,18,Male,Chennai,2022-05-08,85736.55,1396.85
460,Kabir Singh,39,Male,Mumbai,2023-03-05,43935.0,1899.32
461,Vivaan Sharma,62,Male,Mumbai,2024-05-29,60578.51,6575.28
462,Priya Patel,41,Male,Bangalore,2022-02-07,43099.73,4688.05
463,Diya Iyer,47,Male,Mumbai,2023-04-24,66016.16,196.29
464,Kabir Khan,54,Male,Pune,2023-11-19,49946.57,1792.93
465,Nikhil Singh,56,Female,Mumbai,2022-08-15,51167.29,674.07
466,Zara Singh,51,Male,Bangalore,2022-09-19,45129.85,3852.2
467,Aarav Nair,53,Male,Bangalore,2023-10-29,65783.65,611.64
468,Tara Iyer,45,Female,Mumbai,2022-09-18,85062.5,3387.37
469,Ishaan Iyer,25,Male,Mumbai,2022-07-28,86361.16,5162.17
470,Rohan Khan,22,Male,Mumbai,2023-10-04,42635.91,3890.8
471,Ishaan Reddy,42,Female,Bangalore,2022-10-21,72377.04,2728.91
472,Sara Reddy,51,Female,Mumbai,2022-09-25,42181.59,3410.48
473,Ananya Singh,26,Male,Mumbai,2023-01-25,74335.79,3903.18
474,Aarav Iyer,41,Female,Bangalore,2022-05-02,81459.73,18714.18
475,Zara Nair,59,Male,Bangalore,2023-04-05,74641.87,2342.95
476,Sara Das,41,Female,Hyderabad,2023-03-04,65042.13,2514.58
477,Priya Das,60,Female,Pune,2023-03-31,54589.46,1970.95
478,Rohan Iyer,47,Male,Pune,2024-02-27,56310.94,1706.01
479,Tara Reddy,64,Female,Pune,2022-03-31,35118.87,169.68
480,Meera Gupta,36,Female,Bangalore,2022-02-17,59825.67,5888.68
481,Meera Patel,49,Male,Chennai,2024-03-23,72446.64,4084.16
482,Aditya Reddy,58,Male,Delhi,2024-05-29,39775.86,1823.64
483,Kabir Khan,54,Male,Mumbai,2024-07-06,21816.45,626.51
484,Zara Reddy,52,Male,Delhi,2022-12-17,55795.28,3815.87
485,Priya Khan,35,Female,Bangalore,2022-03-14,65738.76,1613.03
486,Simran Nair,38,Female,Pune,2023-09-22,60058.3,1168.11
487,Nikhil Reddy,39,Female,Mumbai,2024-04-23,66938.43,277.63
488,Kavya Nair,49,Female,Pune,2022-08-21,46911.22,564.66
489,Tara Khan,35,Male,Chennai,2022-03-14,71362.3,4208.77
490,Meera Patel,49,Female,Pune,2022-01-23,65068.71,893.07
491,Simran Nair,62,Male,Pune,2023-08-07,54891.19,1218.11
492,Rahul Das,41,Female,Mumbai,2022-09-11,70043.22,2465.92
493,Zara Nair,36,Female,Mumbai,2024-06-15,46754.21,1095.54
494,Ishaan Verma,23,Female,Pune,2024-05-02,59832.26,208.46
495,Vivaan Singh,28,Female,Mumbai,2023-02-26,43290.08,168.54
496,Vivaan Khan,47,Female,Pune,2022-04-28,54589.46,2715.14
497,Kabir Sharma,60,Female,Pune,2023-02-23,69560.02,745.37
498,Ishaan Patel,40,Male,Bangalore,2023-10-25,24310.32,2550.69
499,Simran Singh,24,Male,Mumbai,2024-02-23,41904.25,387.41
500,Sara Khan,32,Female,Mumbai,2022-05-20,66332.37,2906.26
