CustomerID,Name,Age,Gender,City,JoinDate,Salary,PurchaseAmount
363,Rahul Das,47.0,male,mumbai,2023-12-16,45154.05,175.99
364,Arjun Iyer,53.0,female,Mumbai,13/07/2023,86985.0,6894.86
365,Ananya Patel,37.0,female,bangalore,07/20/2022,63037.01,2383.58
366,Meera Nair,53.0,male, Pune,2023-01-09,58641.19,7326.08
367,Sara Sharma,63.0,Female,Delhi,2024-05-21,41395.11,5011.66
368,Arjun Iyer,24.0,male,Pune,18/09/2022,41651.22,2590.32
369,Arjun Singh,39.0,F,mumbai,05/10/2023,35474.36,1923.19
370,Kabir Reddy,45,MALE,Pune,12/08/2022,37475.19,3554.35
371,Tara Sharma,43.0,M,Delhi,21-04-2024,21580.2,2828.47
372,Meera Nair,31.0,Female, Pune,2024-05-11,42649.75,2065.43
373,Vihaan Patel,40.0,MALE,Delhi,2024-03-01,85366.03,546.04
374,Rahul Singh,34,M,Delhi,07/06/2022,45433.7,1406.32
375,Tara Khan,38.0,MALE, Pune,06/25/2022,54230.97,1059.84
376,Aditya Gupta,42.0,female,Pune,15/08/2022,65208.84,2583.19
377,Vihaan Patel,18.0,male,MUMBAI,04/04/2023,,2204.3
378,Diya Patel,33.0,FEMALE, Pune,04/02/2024,59687.0,1606.22
379,Rahul Iyer,42.0,FEMALE,Chennai,19/05/2024,,25258.12
380,Aditya Iyer,54,Female,Chennai,03/04/2022,56123.95,7002.73
381,Arjun Singh,21.0,female,Mumbai,2024-05-12,61930.8,3468.27
382,Rahul Reddy,49.0,FEMALE,Pune,06-04-2024,20492.41,1185.43
383,Diya Reddy,60.0,F,Bangalore,2023-07-02,43842.54,3112.47
384,Ananya Das,62.0,male, Pune,07-10-2023,72936.7,111.05
385,Ishaan Singh,60.0,Female,mumbai,03/07/2023,37844.02,420.27
386,Kabir Sharma,38.0,F,Delhi,01/04/2022,44204.21,5898.67
387,Kabir Nair,21.0,FEMALE,bangalore,12/08/2023,33363.57,481.98
388,Rahul Singh,43.0,M,Bangalore,04/14/2024,61365.33,3458.79
389,Simran Das,49.0,Male,Hyderabad,2022-08-21,33020.46,3875.2
390,Neha Sharma,33.0,female,MUMBAI,17-05-2022,,3098.77
391,Aarav Patel,22.0,male,Hyderabad,07-05-2024,77557.37,3617.77
392,Vivaan Verma,,Male,Hyderabad,04/16/2023,52795.58,185.8
393,Diya Gupta,49.0,MALE,mumbai,14/04/2024,63977.69,1977.37
394,Kabir Singh,60.0,F, Pune,2024-04-05,79413.1,1828.06
395,Sara Patel,62.0,F,Pune,05-11-2022,57543.97,6471.65
396,Rahul Nair,20.0,Female,mumbai,03/08/2023,88993.81,-2632.5
397,Ananya Reddy,47.0,FEMALE,delhi,04/08/2023,59788.92,1273.34
398,Arjun Singh,44.0,female,mumbai,11/07/2022,17210.37,6263.45
399,Priya Patel,32.0,MALE,Hyderabad,07/01/2024,59634.38,725.42
400,Arjun Iyer,48.0,male,Chennai,14-05-2023,49804.95,428.99
401,Nikhil Sharma,33.0,female,Delhi,11-11-2022,58488.69,333.27
402,Neha Reddy,39.0,Male,mumbai,2023-11-01,67846.67,1254.88
403,Simran Verma,37.0,F,Mumbai,2023-01-20,75122.05,2269.35
404,Kavya Das,55.0,female,mumbai,02/08/2024,43659.1,787.72
405,Simran Nair,50.0,FEMALE,Chennai,2024-05-27,74713.66,1364.86
406,Aditya Sharma,,M,Bangalore,11/03/2022,58421.94,1378.64
407,Aditya Reddy,19.0,Male,Delhi,08-04-2022,89237.46,-2175.26
408,Tara Khan,49.0,male,mumbai,04/25/2023,60745.05,2551.45
409,Diya Singh,41.0,F,mumbai,05-09-2023,51096.34,3106.05
410,Tara Reddy,45.0,Male,,2023-10-19,39625.01,5975.68
411,Zara Iyer,59.0,MALE,MUMBAI,08/13/2023,84034.41,3163.53
412,Ananya Gupta,51.0,F,Delhi,2022-01-27,71796.03,5820.49
413,Ananya Khan,40.0,Male,Mumbai,2022-07-01,57002.16,6230.33
414,Ananya Nair,41.0,F,Pune,03/07/2022,81428.43,2358.56
415,Sara Sharma,41.0,F,Chennai,05/15/2022,77538.72,547.18
416,Ishaan Gupta,22.0,M,mumbai,26/07/2023,84957.48,3854.95
417,Ananya Sharma,42.0,F,Chennai,08/06/2022,48245.47,3109.79
418,Vivaan Patel,18.0,MALE,Mumbai,01/20/2022,64347.79,4547.86
419,Vivaan Sharma,57,F,delhi,03-02-2023,47053.34,76.03
420,Kavya Singh,31.0,male,bangalore,23-11-2023,39985.99,662.1
421,Rahul Gupta,31.0,FEMALE,Hyderabad,10/01/2023,33935.43,2394.88
422,Tara Nair,42.0,female,Delhi,03/31/2024,69321.02,3020.7
423,Meera Verma,35.0,MALE,Mumbai,06/23/2023,49998.11,474.29
424,Arjun Singh,31.0,MALE,Chennai,02/06/2023,36517.61,444.53
425,Aditya Iyer,23.0,MALE,mumbai,2023-07-02,238156.32,510.92
426,Rohan Iyer,28.0,female,bangalore,06/06/2023,61176.2,
427,Kabir Gupta,26.0,M,mumbai,19/11/2022,75267.07,389.59
428,Sara Verma,38.0,female,Mumbai,04/14/2023,57027.45,1427.74
429,Diya Reddy,31.0,MALE,delhi,05/19/2023,92842.64,2061.92
430,Rohan Iyer,19.0,female,Bangalore,27/04/2022,67122.06,3065.54
431,Rahul Singh,56.0,F,Chennai,22-04-2024,43480.78,3035.43
432,Simran Verma,48.0,M,Delhi,09/04/2024,36042.14,1835.54
433,Ananya Khan,60.0,, Pune,2022-06-25,37703.32,3957.81
434,Ananya Iyer,56,FEMALE,Bangalore,2022-01-21,91250.27,797.75
435,Simran Khan,54.0,MALE,MUMBAI,2022-01-29,50066.73,15.85
436,Ishaan Iyer,58.0,M,bangalore,2024-06-13,69666.78,14281.86
437,Zara Das,48.0,female,,06/05/2023,55175.6,7116.67
438,Ananya Gupta,48,F,Chennai,14/11/2023,33170.37,523.76
439,Diya Gupta,21.0,female,bangalore,18/02/2023,74243.37,7121.52
440,Nikhil Reddy,41.0,male,delhi,31/01/2023,27137.31,872.96
441,Aarav Reddy,44,FEMALE,mumbai,10-07-2023,44886.02,1861.67
442,Sara Das,50.0,,mumbai,2022-08-23,61237.03,87.43
443,Aditya Sharma,30.0,FEMALE, Pune,2022-03-12,81038.11,393.29
444,Neha Iyer,42.0,Male,Delhi,01/14/2022,49936.36,627.94
445,Ishaan Iyer,,FEMALE, Pune,28/05/2022,71478.84,12352.97
446,Zara Iyer,42.0,female,Chennai,2023-09-26,26453.22,3481.34
447,Zara Nair,,FEMALE,Hyderabad,07/03/2023,85333.57,
448,Tara Khan,61.0,MALE,Mumbai,16/10/2023,24437.08,8930.93
449,Diya Nair,21.0,male,MUMBAI,2024-05-30,43685.11,990.23
450,Neha Khan,26.0,Male,delhi,2022-01-13,58286.45,6555.16
451,Rohan Gupta,25.0,FEMALE,Hyderabad,28-12-2023,53484.23,1446.95
452,Zara Khan,38.0,M,Mumbai,30/03/2024,86519.99,1749.72
453,Ananya Verma,27.0,male,Mumbai,09/01/2022,46872.1,152.7
454,Arjun Reddy,39.0,F,Mumbai,24-02-2024,29504.16,786.99
455,Arjun Reddy,45.0,FEMALE,Chennai,2022-10-01,62294.61,497.33
456,Diya Singh,19.0,F,mumbai,2024-06-02,43477.1,5462.61
457,Nikhil Singh,54.0,male,mumbai,04-07-2023,42735.15,646.91
458,Vihaan Sharma,53.0,female,Mumbai,2023-08-24,21712.89,6777.53
459,Sara Patel,18.0,MALE,Chennai,05/08/2022,85736.55,1396.85
460,Kabir Singh,39.0,Male,mumbai,2023-03-05,43935.0,1899.32
461,Vivaan Sharma,62.0,Male,Mumbai,05/29/2024,60578.51,6575.28
462,Priya Patel,,MALE,Bangalore,2022-02-07,43099.73,4688.05
463,Diya Iyer,47.0,Male,Mumbai,2023-04-24,66016.16,196.29
464,Kabir Khan,54.0,M,,2023-11-19,49946.57,1792.93
465,Nikhil Singh,56.0,Female,MUMBAI,08/15/2022,51167.29,674.07
466,Zara Singh,51.0,M,bangalore,2022-09-19,45129.85,3852.2
467,Aarav Nair,53.0,MALE,Bangalore,10/29/2023,65783.65,611.64
468,Tara Iyer,45.0,Female,MUMBAI,2022-09-18,85062.5,3387.37
469,Ishaan Iyer,25.0,M,Mumbai,28/07/2022,86361.16,5162.17
470,Rohan Khan,22.0,MALE,MUMBAI,10/04/2023,42635.91,3890.8
471,Ishaan Reddy,42.0,F,Bangalore,21-10-2022,72377.04,2728.91
472,Sara Reddy,51.0,Female,mumbai,25/09/2022,42181.59,3410.48
473,Ananya Singh,26,Male,Mumbai,25/01/2023,74335.79,3903.18
474,Aarav Iyer,41.0,F,bangalore,05/02/2022,81459.73,18714.18
475,Zara Nair,59.0,male,Bangalore,04/05/2023,74641.87,2342.95
476,Sara Das,,Female,Hyderabad,03/04/2023,65042.13,2514.58
477,Priya Das,60.0,F,Pune,03/31/2023,,1970.95
478,Rohan Iyer,47.0,male, Pune,27-02-2024,56310.94,1706.01
479,Tara Reddy,64.0,female, Pune,2022-03-31,35118.87,169.68
480,Meera Gupta,36.0,FEMALE,Bangalore,17/02/2022,59825.67,5888.68
481,Meera Patel,49.0,M,Chennai,2024-03-23,72446.64,4084.16
482,Aditya Reddy,58.0,Male,Delhi,05/29/2024,39775.86,1823.64
483,Kabir Khan,54.0,M,Mumbai,07/06/2024,21816.45,626.51
484,Zara Reddy,52,M,delhi,17/12/2022,55795.28,3815.87
485,Priya Khan,35.0,FEMALE,Bangalore,14/03/2022,65738.76,1613.03
486,Simran Nair,38.0,FEMALE,,22/09/2023,60058.3,1168.11
487,Nikhil Reddy,39,Female,mumbai,23/04/2024,66938.43,277.63
488,Kavya Nair,49.0,female, Pune,21/08/2022,46911.22,564.66
489,Tara Khan,35.0,male,Chennai,2022-03-14,71362.3,4208.77
490,Meera Patel,49.0,FEMALE, Pune,01/23/2022,65068.71,893.07
491,Simran Nair,62.0,male, Pune,2023-08-07,54891.19,1218.11
492,Rahul Das,,F,MUMBAI,09-11-2022,70043.22,2465.92
493,Zara Nair,36.0,F,mumbai,2024-06-15,46754.21,1095.54
494,Ishaan Verma,23.0,female, Pune,2024-05-02,59832.26,208.46
495,Vivaan Singh,28.0,F,Mumbai,2023-02-26,43290.08,168.54
496,Vivaan Khan,47.0,FEMALE,,04/28/2022,,2715.14
497,Kabir Sharma,60.0,Female, Pune,02/23/2023,69560.02,745.37
498,Ishaan Patel,40.0,male,bangalore,25-10-2023,24310.32,2550.69
499,Simran Singh,24.0,M,mumbai,23-02-2024,41904.25,387.41
500,Sara Khan,32.0,,Mumbai,05/20/2022,66332.37,2906.26
16,Rohan Singh,39.0,female,Pune,28-11-2022,22995.77,1921.98
460,Kabir Singh,39.0,Male,mumbai,2023-03-05,43935.0,1899.32
206,Rohan Nair,40.0,female,Pune,2022-03-23,12000.0,5017.75
446,Zara Iyer,42.0,female,Chennai,2023-09-26,26453.22,3481.34
134,Sara Nair,34.0,M,Bangalore,06/25/2022,46254.02,726.3
418,Vivaan Patel,18.0,MALE,Mumbai,01/20/2022,64347.79,4547.86
445,Ishaan Iyer,,FEMALE, Pune,28/05/2022,71478.84,12352.97
461,Vivaan Sharma,62,Male,Mumbai,05/29/2024,60578.51,6575.28
166,Simran Sharma,52.0,FEMALE, Pune,26-12-2022,68968.61,
212,Vihaan Das,50.0,Female,delhi,2022-10-07,63548.05,13179.63
259,Rahul Singh,27.0,MALE,Pune,07/13/2022,69934.29,2274.54
350,Rohan Sharma,30.0,Male, Pune,03/08/2023,43333.69,884.93
233,Aarav Reddy,51.0,female,bangalore,01/18/2023,35718.1,2819.77
218,Vihaan Nair,56.0,MALE,Hyderabad,05/03/2022,45363.44,280.93
455,Arjun Reddy,45.0,FEMALE,Chennai,2022-10-01,62294.61,497.33
33,Kabir Iyer,55.0,MALE,mumbai,25/03/2024,44470.24,848.66
163,Vihaan Das,28,Female,bangalore,2023-04-01,38087.02,3161.06
387,Kabir Nair,21.0,FEMALE,bangalore,12/08/2023,33363.57,481.98
357,Nikhil Iyer,57,MALE,MUMBAI,09/19/2023,43503.89,
214,Arjun Nair,37.0,Male,Delhi,24-04-2024,57465.05,5491.86
